chainSarHar1	Tasmanian devil (Feb. 2011 (WTSI Devil_ref v7.0/sarHar1)) Chained Alignments
wgEncodeGencodePseudoGeneV19	Pseudogene Annotation Set from ENCODE/GENCODE Version 19
burgeRnaSeqGemMapperAlignMB435	Burge Lab RNA-seq 32mer Reads from MB-435 Cell Line
uMassBrainHistonePeaksSample	Sample-specific Brain Histone H3K4me3 from UMMS
decodeSexAveragedNonCarrier	deCODE recombination map, sex-average non-carrier
bamSLSid1253	Sid1253 Sequence Reads
pubsMarkerSnp	SNPs in Publications
hiSeqDepthTop1Pct	Top 0.01 of Read Depth Distribution
wgEncodeOpenChromSynth	DNaseI/FAIRE/ChIP Synthesis from ENCODE/OpenChrom(Duke/UNC/UTA)
netMonDom5	Opossum (Oct. 2006 (Broad/monDom5)) Alignment Net
netGorGor3	Gorilla (May 2011 (gorGor3.1/gorGor3)) Alignment Net
netRn4	Rat (Nov. 2004 (Baylor 3.4/rn4)) Alignment Net
phyloP100wayAll	100 vertebrates Basewise Conservation by PhyloP
wgEncodeGencode2wayConsPseudoV7	2-way Pseudogene Annotation Set from ENCODE/GENCODE Version 7
wgEncodeGencode2wayConsPseudoV14	2-way Pseudogene Annotation Set from ENCODE/GENCODE Version 14
wgEncodeGencode2wayConsPseudoV17	2-way Pseudogene Annotation Set from ENCODE/GENCODE Version 17
wgEncodeGencode2wayConsPseudoV19	2-way Pseudogene Annotation Set from ENCODE/GENCODE Version 19
wgEncodeUwAffyExonArrayA549SimpleSignalRep1	A549 Exon array Signal Rep 1 from ENCODE/UW
wgEncodeHaibRnaSeqA549Dex100nmAlnRep2	A549 DEX 1 hr 100 nM RNA-seq Alignments Rep 2 from ENCODE/HAIB
wgEncodeHaibMethyl450A549Etoh02SitesRep1	A549 EtOH Methylation 450K Bead Array from ENCODE/HAIB
snpArrayAffy250Nsp	Affymetrix GeneChip Human Mapping 250K Nsp
lincRNAsCTBrain_R	lincRNAs from brain_r
dhcHumDerDenAncCcdsFrameshiftCodingFixed	Modern Human Derived (Fixed), Denisova Ancestral: CCDS Frameshift Coding
chainHg19Patch10	GRCh37 Alternate Sequence Chained Alignments
wgEncodeCrgMapabilityAlign50mer	Alignability of 50mers by GEM from ENCODE/CRG(Guigo)
affyExonProbeExtended	Affymetrix Human Exon Array Extended Probes
decodeFemale	deCODE recombination map, female
wgEncodeGisRnaPetGm12878CytosolPapAlnRep1V2	GM12878 cytosol polyA+ clone-based RNA PET Alignments Rep 1 from ENCODE/GIS
wgEncodeAwgTfbsHaibGm12878Bcl11aPcr1xUniPk	GM12878 TFBS Uniform Peaks of BCL11A from ENCODE/HudsonAlpha/Analysis
wgEncodeOpenChromChipGm12878CtcfPkRep1	GM12878 CTCF TFBS ChIP-seq Peaks from ENCODE/OpenChrom-UTA
wgEncodeUncBsuProtGencGm12878CytosolIngelmPepMapGcFt	GM12878 Cytosol InGel ProtG GENCODE11 Hg19 PTM Mapping from ENCODE/UNC/BSU
wgEncodeSunyRipSeqGm12878Elavl1SigRep1	GM12878 ELAVL1 RIP-seq Signal Rep 1 from ENCODE/SUNY
wgEncodeBroadHistoneGm12878Ezh239875Sig	GM12878 EZH2 (39875) Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeUwDnaseGm12878HotspotsRep2	GM12878 DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeSunyAlbanyTilingGm12878RipinputRbpAssocRna	GM12878 Input RBP Associated RNA by Tiling Array from ENCODE/SUNY
wgEncodeAffyRnaChipFiltTransfragsGm12878NucleusLongnonpolya	GM12878 nucleus polyA- Microarray Transfrags from ENCODE Affy/CSHL
wgEncodeSunyAlbanyGeneStGm12878Pabpc1RbpAssocRnaV2	GM12878 PABPC1 RBP Associated RNA by RIP-chip GeneST from ENCODE/SUNY
wgEncodeUwRepliSeqGm12878S3PctSignalRep1	GM12878 S3-Phase Repli-seq Percentage-normalized Signal Rep 1 from ENCODE/UW
wgEncodeCaltechRnaSeqGm12878R2x75Th1014Il200SigRep2V4	GM12878 200 bp paired read RNA-seq Signal Rep 2 from ENCODE/Caltech
wgEncodeHaibTfbsGm12878Atf2sc81188V0422111RawRep2	GM12878 ATF2 v042211.1 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878Brca1a300IggmusSig	GM12878 BRCA1 IgG-mus ChIP-seq Signal from ENCODE/SYDH
wgEncodeCshlLongRnaSeqGm12878CellPamJunctions	GM12878 whole cell polyA- RNA-seq Junctions Pooled from ENCODE/CSHL
wgEncodeCshlShortRnaSeqGm12878CellShorttotalTapPlusRawRep1	GM12878 TAP-only whole cell small RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeUwTfbsGm12878CtcfStdHotspotsRep2	GM12878 CTCF TFBS ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeRikenCageGm12878CytosolPamAln	GM12878 cytosol polyA- CAGE Alignments Rep 1 from ENCODE/RIKEN
wgEncodeUwHistoneGm12878H3k4me3StdHotspotsRep2	GM12878 H3K4me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeDukeAffyExonH1hescSimpleSignalRep1V2	H1-hESC Exon array Signal Rep 1 from ENCODE/Duke
wgEncodeHaibMethylRrbsH1hescHaibSitesRep2	H1-hESC Methyl-RRBS Rep 2 from ENCODE/HudsonAlpha
wgEncodeAwgSegmentationChromhmmH1hesc	H1-hESC Genome Segmentation by ChromHMM from ENCODE/Analysis
wgEncodeOpenChromFaireH1hescPk	H1-hESC FAIRE Peaks from ENCODE/OpenChrom(UNC)
wgEncodeGisRnaSeqH1hescCellPapAlnRep1	H1-hESC polyA+ RNA-seq Alignments rep 1 from ENCODE/GIS
wgEncodeOpenChromDnaseH1hescPk	H1-hESC DNaseI HS Peaks from ENCODE/Duke
hapmapSnpsCHD	HapMap SNPs from the CHD Population (Chinese Ancestry in Metropolitan Denver, CO, US)
wgEncodeFsuRepliChipHelas3WaveSignalRep1	HeLa-S3 Repli-chip Wavelet-smoothed Signal Rep 1 from ENCODE/FSU
wgEncodeUmassDekker5CHelas3PkV2	HeLa-S3 5C Peaks from ENCODE/UMass-Dekker
wgEncodeOpenChromSynthHelas3Ifna4hPk	HeLa-S3 IFNa4h DNaseI/FAIRE/ChIP Synthesis from ENCODE/OpenChrom
wgEncodeRegTxnCaltechRnaSeqHepg2R2x75Il200SigPooled	Transcription of HepG2 cells from ENCODE
wgEncodeBroadHmmHepg2HMM	HepG2 Chromatin State Segmentation by HMM from ENCODE/Broad
wgEncodeRegMarkH3k4me1Huvec	H3K4Me1 Mark (Often Found Near Regulatory Elements) on HUVEC Cells from ENCODE
wgEncodeRegMarkH3k4me3Huvec	H3K4Me3 Mark (Often Found Near Promoters) on HUVEC Cells from ENCODE
wgEncodeRegMarkH3k27acHuvec	H3K27Ac Mark (Often Found Near Regulatory Elements) on HUVEC Cells from ENCODE
wgEncodeAwgDnaseUwdukeHuvecUniPk	HUVEC DNaseI HS Uniform Peaks from ENCODE/Analysis
iscaCuratedPathogenic	ISCA CNVs: Curated Pathogenic
wgEncodeHaibGenotypeK562RegionsRep1	K562 Copy number variants Replicate 1 from ENCODE/HAIB
wgEncodeGisDnaPetK562F1kAln	ENCODE GIS DNA PET Alignments (1k frags in K562 cells)
wgEncodeUncBsuProtK562CytosolSig	K562 Cytosol Proteogenomic Hg19 Mapping Hits from ENCODE/UNC/BSU
wgEncodeUchicagoTfbsK562Egata2ControlSig	K562 GATA2 GFP-tag TFBS Signal from ENCODE/UChicago
wgEncodeSydhHistoneK562H3k4me3bUcdSig	K562 H3K4me3 Histone Modifications by ChIP-Seq Signal from ENCODE/SYDH
wgEncodeSydhRnaSeqK562Ifna6hPolyaRaw	K562 polyA+ IFNa6h RNA-seq Raw Signal from ENCODE/SYDH
wgEncodeGisChiaPetK562Pol2SigRep1	K562 Pol2 ChIA-PET Signal Rep 1 from ENCODE/GIS-Ruan
wgEncodeUwDgfK562Raw	K562 DNaseI DGF Raw Signal from ENCODE/UW
pgKb1Indel	KB1 indels from 454 and Illumina
ucsfMedipSeqBrainCoverage	MeDIP-seq Raw Signal
uMassBrainHistoneSignalS1NeuP0pt5yrsM	UMMS Brain Histone H3K4me3 (NeuN+ D1) Gender-male Age-0.5
dhcVcfHGDP00542	Papuan Individual (HGDP00542) Variant Calls
polyASeqSitesKidneyRev	Poly(A)-tail sequencing of Kidney from Merck (Rev strand)
burgeRnaSeqGemMapperAlignMCF7	Burge Lab RNA-seq 32mer Reads from MCF-7 Breast Adenocarcinoma Cell Line
hiSeqDepthTop5Pct	Top 0.05 of Read Depth Distribution
phyloP46wayAll	Vertebrate Basewise Conservation by PhyloP
bamSLVi33dot16	Vi33.16 Sequence Reads
chainOrnAna1	Platypus (Mar. 2007 (WUGSC 5.0.1/ornAna1)) Chained Alignments
chainPonAbe2	Orangutan (July 2007 (WUGSC 2.0.2/ponAbe2)) Chained Alignments
chainCavPor3	Guinea pig (Feb. 2008 (Broad/cavPor3)) Chained Alignments
wgEncodeHaibGenotypeA549RegionsRep1	A549 Copy number variants Replicate 1 from ENCODE/HAIB
wgEncodeUwAffyExonArrayA549SimpleSignalRep2	A549 Exon array Signal Rep 2 from ENCODE/UW
wgEncodeHaibRnaSeqA549Dex100pmRawRep1	A549 DEX 1 hr 100 pM RNA-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeUwDgfA549Hotspots	A549 DNaseI DGF Hotspots from ENCODE/UW
snpArrayAffy250Sty	Affymetrix GeneChip Human Mapping 250K Sty
lincRNAsCTBreast	lincRNAs from breast
dhcHumDerDenAncCcdsFrameshiftCodingFixedDbSnp	Modern Human Derived (Fixed+dbSNP), Denisova Ancestral: CCDS Frameshift Coding
wgEncodeCrgMapabilityAlign75mer	Alignability of 75mers by GEM from ENCODE/CRG(Guigo)
decodeFemaleCarrier	deCODE recombination map, female carrier
affyExonProbesetFull	Affymetrix Human Exon Array Full Probesets
wgEncodeGisRnaPetGm12878NucleusPapClustersRep1	GM12878 nucleus polyA+ clone-free RNA PET Clusters Rep 1 from ENCODE/GIS
wgEncodeAwgTfbsHaibGm12878Bcl3V0416101UniPk	GM12878 TFBS Uniform Peaks of BCL3 from ENCODE/HudsonAlpha/Analysis
wgEncodeOpenChromChipGm12878CtcfSig	GM12878 CTCF TFBS ChIP-seq Density Signal ENCODE/OpenChrom-UTA
wgEncodeSunyRipSeqGm12878Elavl1SigRep2	GM12878 ELAVL1 RIP-seq Signal Rep 2 from ENCODE/SUNY
wgEncodeBroadHistoneGm12878H2azStdPk	GM12878 H2A.Z Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeAffyRnaChipFiltTransfragsGm12878NucleusLongpolya	GM12878 nucleus polyA+ Microarray Transfrags from ENCODE Affy/CSHL
wgEncodeUwDnaseGm12878PkRep2	GM12878 DNaseI HS Peaks Rep 2 from ENCODE/UW
wgEncodeUwRepliSeqGm12878S4PctSignalRep1	GM12878 S4-Phase Repli-seq Percentage-normalized Signal Rep 1 from ENCODE/UW
wgEncodeSunyAlbanyGeneStGm12878SlbpRbpAssocRnaV2	GM12878 SLBP RBP Associated RNA by RIP-chip GeneST from ENCODE/SUNY
wgEncodeCaltechRnaSeqGm12878R2x75Il200SplicesRep1V2	GM12878 200 bp paired read RNA-seq Splices Rep 1 from ENCODE/Caltech
wgEncodeHaibTfbsGm12878Atf3Pcr1xPkRep1	GM12878 ATF3 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878Cdpsc6327IggmusPk	GM12878 CDP (SC-6327) IgG-mus ChIP-seq Peaks from ENCODE/SYDH
wgEncodeCshlLongRnaSeqGm12878CellLongnonpolyaMinusRawSigRep1	GM12878 whole cell polyA- RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeCshlShortRnaSeqGm12878CellShorttotalTapPlusRawRep2	GM12878 TAP-only whole cell small RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeUwTfbsGm12878CtcfStdPkRep2	GM12878 CTCF TFBS ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeRikenCageGm12878CytosolPapTssHmm	GM12878 cytosol polyA+ CAGE TSS HMM from ENCODE/RIKEN
wgEncodeUwHistoneGm12878H3k4me3StdPkRep2	GM12878 H3K4me3 Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeDukeAffyExonH1hescSimpleSignalRep2V2	H1-hESC Exon array Signal Rep 2 from ENCODE/Duke
wgEncodeUncBsuProtGencH1hescCellFasppepMapGcFt	H1-hESC FASP ProtG GENCODE11 Hg19 Mapping from ENCODE/UNC/BSU
wgEncodeAwgSegmentationCombinedH1hesc	H1-hESC Genome Segmentation by Combined Segway+ChromHMM from ENCODE/Analysis
wgEncodeOpenChromFaireH1hescSig	H1-hESC FAIRE Density Signal from ENCODE/OpenChrom(UNC)
wgEncodeGisRnaSeqH1hescCellPapMinusRawRep1	H1-hESC whole cell polyA+ RNA-seq Minus raw signal rep 1 from ENCODE/GIS
wgEncodeOpenChromDnaseH1hescSig	H1-hESC DNaseI HS Density Signal from ENCODE/Duke
hapmapSnpsGIH	HapMap SNPs from the GIH Population (Gujarati Indians in Houston, TX, US)
wgEncodeHaibMethyl450Helas3SitesRep1	HeLa-S3 Methylation 450K Bead Array from ENCODE/HAIB
wgEncodeAwgDnaseUwdukeHelas3UniPk	HeLa-S3 DNaseI HS Uniform Peaks from ENCODE/Analysis
wgEncodeOpenChromSynthHelas3Pk	HeLa-S3 DNaseI/FAIRE/ChIP Synthesis from ENCODE/OpenChrom
wgEncodeRegTxnCaltechRnaSeqHsmmR2x75Il200SigPooled	Transcription of HSMM cells from ENCODE
wgEncodeBroadHmmHuvecHMM	HUVEC Chromatin State Segmentation by HMM from ENCODE/Broad
wgEncodeFsuRepliChipImr90WaveSignalRep1	IMR90 Repli-chip Wavelet-smoothed Signal Rep 1 from ENCODE/FSU
iscaPathGainCum	ISCA CNVs: Pathogenic Gain Total
wgEncodeRegMarkH3k4me1K562	H3K4Me1 Mark (Often Found Near Regulatory Elements) on K562 Cells from ENCODE
wgEncodeRegMarkH3k4me3K562	H3K4Me3 Mark (Often Found Near Promoters) on K562 Cells from ENCODE
wgEncodeRegMarkH3k27acK562	H3K27Ac Mark (Often Found Near Regulatory Elements) on K562 Cells from ENCODE
wgEncodeHaibMethylRrbsK562HaibSitesRep1	K562 Methyl-RRBS Rep 1 from ENCODE/HudsonAlpha
wgEncodeGisDnaPetK562F10kAln	ENCODE GIS DNA PET Alignments (10k frags in K562 cells)
wgEncodeSunyAlbanyTilingK562Elavl1RbpAssocRna	K562 ELAVL1 RBP Associated RNA by Tiling Array from ENCODE/SUNY
wgEncodeSydhHistoneK562H3k9acbUcdPk	K562 H3K9ac Histone Modifications by ChIP-Seq Peaks from ENCODE/SYDH
wgEncodeUchicagoTfbsK562Ehdac8ControlPk	K562 HDAC8 GFP-tag TFBS Peaks from ENCODE/UChicago
wgEncodeUncBsuProtK562MembranefractionSig	K562 Membrane Proteogenomic Hg19 Mapping Hits from ENCODE/UNC/BSU
wgEncodeSydhRnaSeqK562Ifng30PolyaAln	K562 polyA+ IFNg30 RNA-seq Alignments from ENCODE/SYDH
wgEncodeGisChiaPetK562Pol2InteractionsRep2	K562 Pol2 ChIA-PET Interactions Rep 2 from ENCODE/GIS-Ruan
pgNb1	NB1 Genome Variants (all SNPs, 2X genome plus 16x exome)
netHg19Patch10	GRCh37 Alternate Sequence Alignment Net
uMassBrainHistoneSignalS2NeuP0pt58yrsM	UMMS Brain Histone H3K4me3 (NeuN+ D2) Gender-male Age-0.58
bamAllNumtSSorted	Human NumtS on Mitochondrion SNPs
wgEncodeGencodePolyaV7	PolyA Transcript Annotation Set from ENCODE/GENCODE Version 7
wgEncodeGencodePolyaV14	PolyA Transcript Annotation Set from ENCODE/GENCODE Version 14
wgEncodeGencodePolyaV17	PolyA Transcript Annotation Set from ENCODE/GENCODE Version 17
wgEncodeGencodePolyaV19	PolyA Transcript Annotation Set from ENCODE/GENCODE Version 19
polyASeqSitesLiverFwd	Poly(A)-tail sequencing of Liver from Merck (Fwd strand)
ucsfRnaSeqBrainAllCoverage	RNA-seq Raw Signal
burgeRnaSeqGemMapperAlignT47D	Burge Lab RNA-seq 32mer Reads from T-47D Breast Ductal Carcinoma Cell Line
dhcVcfHGDP00665	Sardinian Individual (HGDP00665) Variant Calls
hiSeqDepthTop10Pct	Top 0.10 of Read Depth Distribution
bamSLVi33dot25	Vi33.25 Sequence Reads
netOrnAna1	Platypus (Mar. 2007 (WUGSC 5.0.1/ornAna1)) Alignment Net
netPonAbe2	Orangutan (July 2007 (WUGSC 2.0.2/ponAbe2)) Alignment Net
netCavPor3	Guinea pig (Feb. 2008 (Broad/cavPor3)) Alignment Net
wgEncodeHaibRnaSeqA549Dex100pmAlnRep1	A549 DEX 1 hr 100 pM RNA-seq Alignments Rep 1 from ENCODE/HAIB
wgEncodeUwDgfA549Pk	A549 DNaseI DGF Peaks from ENCODE/UW
affyCytoScan	Affymetrix Cytoscan CNV and SNP Array Probeset
wgEncodeFsuRepliChipBg02esWaveSignalRep1	BG02ES Repli-chip Wavelet-smoothed Signal Rep 1 from ENCODE/FSU
dhcHumDerDenAncCcdsFrameshiftCodingHighFreq	Modern Human Derived (HighFreq), Denisova Ancestral: CCDS Frameshift Coding
lincRNAsCTColon	lincRNAs from colon
wgEncodeCrgMapabilityAlign100mer	Alignability of 100mers by GEM from ENCODE/CRG(Guigo)
decodeFemaleNonCarrier	deCODE recombination map, female non-carrier
affyExonProbeFull	Affymetrix Human Exon Array Full Probes
wgEncodeGisRnaPetGm12878NucleusPapMinusRawSigRep1	GM12878 nucleus polyA+ clone-free RNA PET Minus signal Rep 1 from ENCODE/GIS
wgEncodeAwgTfbsHaibGm12878Bclaf101388V0416101UniPk	GM12878 TFBS Uniform Peaks of BCLAF1_(SC-101388) ENCODE/HudsonAlpha/Analysis
wgEncodeOpenChromChipGm12878CtcfBaseOverlapSignal	GM12878 CTCF TFBS ChIP-seq Overlap Signal ENCODE/OpenChrom-UTA
wgEncodeUwRepliSeqGm12878G2PctSignalRep1	GM12878 G2-Phase Repli-seq Percentage-normalized Signal Rep 1 from ENCODE/UW
wgEncodeBroadHistoneGm12878H2azStdSig	GM12878 H2A.Z Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeAffyRnaChipFiltTransfragsGm12878NucleolusTotal	GM12878 nucleolus total Microarray Transfrags from ENCODE Affy/CSHL
wgEncodeSunyRipSeqGm12878Pabpc1AlnRep1	GM12878 PABPC1 RIP-seq Alignments Rep 1 from ENCODE/SUNY
wgEncodeUwDnaseGm12878RawRep2	GM12878 DNaseI HS Raw Signal Rep 2 from ENCODE/UW
wgEncodeSunyAlbanyGeneStGm12878T7tagRbpAssocRnaV2	GM12878 T7Tag RBP Associated RNA by RIP-chip GeneST from ENCODE/SUNY
wgEncodeCaltechRnaSeqGm12878R2x75Il200SplicesRep2V2	GM12878 200 bp paired read RNA-seq Splices Rep 2 from ENCODE/Caltech
wgEncodeHaibTfbsGm12878Atf3Pcr1xRawRep1	GM12878 ATF3 PCR1x ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878Cdpsc6327IggmusSig	GM12878 CDP (SC-6327) IgG-mus ChIP-seq Signal from ENCODE/SYDH
wgEncodeCshlLongRnaSeqGm12878CellLongnonpolyaMinusRawSigRep2	GM12878 whole cell polyA- RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeCshlShortRnaSeqGm12878ChromatinTapContigs	GM12878 TAP-only chromatin small RNA-seq Contigs from ENCODE/CSHL
wgEncodeUwTfbsGm12878CtcfStdRawRep2	GM12878 CTCF TFBS ChIP-seq Raw Signal 2 from ENCODE/UW
wgEncodeRikenCageGm12878CytosolPapPlusSignalRep1	GM12878 cytosol polyA+ CAGE Plus start sites Rep 1 from ENCODE/RIKEN
wgEncodeUwHistoneGm12878H3k4me3StdRawRep2	GM12878 H3K4me3 Histone Mod ChIP-seq Raw Sig 2 from ENCODE/UW
wgEncodeDukeAffyExonH1hescSimpleSignalRep3V2	H1-hESC Exon array Signal Rep 3 from ENCODE/Duke
wgEncodeUncBsuProtGencH1hescCellFaspmPepMapGcFt	H1-hESC FASP ProtG GENCODE11 Hg19 PTM Mapping from ENCODE/UNC/BSU
wgEncodeOpenChromFaireH1hescBaseOverlapSignal	H1-hESC FAIRE Overlap Signal from ENCODE/OpenChrom(UNC)
wgEncodeAwgSegmentationSegwayH1hesc	H1-hESC Genome Segmentation by Segway from ENCODE/Analysis
wgEncodeGisRnaSeqH1hescCellPapPlusRawRep1	H1-hESC whole cell polyA+ RNA-seq Plus raw signal rep 1 from ENCODE/GIS
wgEncodeOpenChromDnaseH1hescBaseOverlapSignal	H1-hESC DNaseI HS Overlap Signal from ENCODE/Duke
dhcVcfHGDP00778	Han Individual (HGDP00778) Variant Calls
hapmapSnpsJPT	HapMap SNPs from the JPT Population (Japanese in Tokyo, Japan)
wgEncodeHaibGenotypeHelas3RegionsRep2	HeLa-S3 Copy number variants Replicate 1 (Lab Rep 2) from ENCODE/HAIB
wgEncodeUwAffyExonArrayHelas3SimpleSignalRep1	HeLa-S3 Exon array Signal Rep 1 from ENCODE/UW
wgEncodeHaibMethyl450Hepg2SitesRep1	HepG2 Methylation 450K Bead Array from ENCODE/HAIB
wgEncodeAwgDnaseUwdukeHepg2UniPk	HepG2 DNaseI HS Uniform Peaks from ENCODE/Analysis
wgEncodeOpenChromSynthHepg2Pk	HepG2 DNaseI/FAIRE/ChIP Synthesis from ENCODE/OpenChrom
wgEncodeBroadHmmHmecHMM	HMEC Chromatin State Segmentation by HMM from ENCODE/Broad
wgEncodeRegTxnCaltechRnaSeqHuvecR2x75Il200SigPooled	Transcription of HUVEC cells from ENCODE
iscaPathLossCum	ISCA CNVs: Pathogenic Loss Total
wgEncodeHaibMethylRrbsK562HaibSitesRep2	K562 Methyl-RRBS Rep 2 from ENCODE/HudsonAlpha
wgEncodeGisDnaPetK562F20kAln	ENCODE GIS DNA PET Alignments (20k frags in K562 cells)
wgEncodeSydhHistoneK562H3k9acbUcdSig	K562 H3K9ac Histone Modifications by ChIP-Seq Signal from ENCODE/SYDH
wgEncodeUchicagoTfbsK562Ehdac8ControlSig	K562 HDAC8 GFP-tag TFBS Signal from ENCODE/UChicago
wgEncodeUncBsuProtK562MitoSig	K562 Mitochondria Proteogenomic Hg19 Mapping Hits from ENCODE/UNC/BSU
wgEncodeSydhRnaSeqK562Ifng30PolyaRaw	K562 polyA+ IFNg30 RNA-seq Raw Signal from ENCODE/SYDH
wgEncodeSunyAlbanyTilingK562Pabpc1RbpAssocRna	K562 PABPC1 RBP Associated RNA by Tiling Array from ENCODE/SUNY
wgEncodeGisChiaPetK562Pol2SigRep2	K562 Pol2 ChIA-PET Signal Rep 2 from ENCODE/GIS-Ruan
pgNb1Indel	NB1 Genome Variants indels
uMassBrainHistoneSignalS3NeuP0pt75yrsF	UMMS Brain Histone H3K4me3 (NeuN+ D3) Gender-female Age-0.75
wgEncodeRegMarkH3k4me1Nhek	H3K4Me1 Mark (Often Found Near Regulatory Elements) on NHEK Cells from ENCODE
wgEncodeRegMarkH3k4me3Nhek	H3K4Me3 Mark (Often Found Near Promoters) on NHEK Cells from ENCODE
wgEncodeRegMarkH3k27acNhek	H3K27Ac Mark (Often Found Near Regulatory Elements) on NHEK Cells from ENCODE
polyASeqSitesLiverRev	Poly(A)-tail sequencing of Liver from Merck (Rev strand)
burgeRnaSeqGemMapperAlignAdipose	Burge Lab RNA-seq 32mer Reads from Adipose
ucsfRnaSeqBrainSmartCoverage	RNA-seq Smart-Tagged Raw Signal
bamSLVi33dot26	Vi33.26 Sequence Reads
chainMelGal1	Turkey (Dec. 2009 (TGC Turkey_2.01/melGal1)) Chained Alignments
chainRheMac3	Rhesus (Oct. 2010 (BGI CR_1.0/rheMac3)) Chained Alignments
chainCriGri1	Chinese hamster (Jul. 2013 (C_griseus_v1.0/criGri1)) Chained Alignments
wgEncodeHaibMethylRrbsA549Dm002p7dHaibSitesRep1	A549 DMSO 0.02% 7 d Methyl RRBS Rep 1 from ENCODE/HudsonAlpha
wgEncodeHaibRnaSeqA549Dex100pmRawRep2	A549 DEX 1 hr 100 pM RNA-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeAwgDnaseUwdukeA549UniPk	A549 DNaseI HS Uniform Peaks from ENCODE/Analysis
wgEncodeUwDgfA549Sig	A549 DNaseI DGF Per-base Signal from ENCODE/UW
agilentCgh1x1m	Agilent SurePrint G3 Human CGH Microarray 1x1M AMADID 021529
wgEncodeFsuRepliChipBg02esWaveSignalRep2	BG02ES Repli-chip Wavelet-smoothed Signal Rep 2 from ENCODE/FSU
dhcHumDerDenAncCcdsInFrameNonsynFixed	Modern Human Derived (Fixed), Denisova Ancestral: CCDS In-frame Non-synonymous
wgEncodeDukeMapabilityUniqueness20bp	Uniqueness of 20bp Windows from ENCODE/OpenChrom(Duke)
lincRNAsCTForeskin_R	lincRNAs from foreskin_r
affyExonProbesetFree	Affymetrix Human Exon Array Free Probesets
wgEncodeGisRnaPetGm12878NucleusPapPlusRawSigRep1	GM12878 nucleus polyA+ clone-free RNA PET Plus signal Rep 1 from ENCODE/GIS
wgEncodeAwgTfbsSydhGm12878Bhlhe40cIggmusUniPk	GM12878 TFBS Uniform Peaks of BHLHE40_(NB100-1800) from ENCODE/Stanford/Analysis
wgEncodeBroadHistoneGm12878H3k04me1StdPkV2	GM12878 H3K4me1 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeSunyRipSeqGm12878Pabpc1AlnRep2	GM12878 PABPC1 RIP-seq Alignments Rep 2 from ENCODE/SUNY
wgEncodeUwRepliSeqGm12878PkRep1	GM12878 Repli-seq Peaks Rep 1 from ENCODE/UW
wgEncodeOpenChromChipGm12878Pol2Pk	GM12878 Pol2 TFBS ChIP-seq Peaks from ENCODE/OpenChrom-UTA
wgEncodeSunyAlbanyGeneStGm12878RipinputRbpAssocRnaV2	GM12878 RIP-Input RBP Associated RNA by RIP-chip GeneST from ENCODE/SUNY
wgEncodeCaltechRnaSeqGm12878R2x75Il400AlignsRep2V2	GM12878 400 bp paired read RNA-seq Alignments Rep 2 from ENCODE/Caltech
wgEncodeHaibTfbsGm12878Atf3Pcr1xPkRep2	GM12878 ATF3 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeCshlLongRnaSeqGm12878CellLongnonpolyaPlusRawSigRep1	GM12878 whole cell polyA- RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsGm12878CfosStdPk	GM12878 c-FOS Standard ChIP-seq Peaks from ENCODE/SYDH
wgEncodeCshlShortRnaSeqGm12878ChromatinTapMinusRep3	GM12878 TAP-only chromatin small RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeRikenCageGm12878CytosolPapPlusSignalRep2	GM12878 cytosol polyA+ CAGE Plus start sites Rep 2 from ENCODE/RIKEN
wgEncodeUwHistoneGm12878H3k27me3StdHotspotsRep1	GM12878 H3K27me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeUwTfbsGm12878InputStdRawRep1	GM12878 Input TFBS ChIP-seq Raw Signal 1 from ENCODE/UW
wgEncodeDukeAffyExonH1hescSimpleSignalRep4V2	H1-hESC Exon array Signal Rep 4 from ENCODE/Duke
wgEncodeUncBsuProtGencH1hescCellMudpitpepMapGcFt	H1-hESC MudPIT ProtG GENCODE10 Hg19 Mapping from ENCODE/UNC/BSU
